,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1783,Gulmohar Park,28.557014,77.213273,CWG Badminton Courts,28.552794145380393,77.22075310947098,Stadium
1784,Gulmohar Park,28.557014,77.213273,Fruit-o-fresh,28.56004454234807,77.2039494321703,Ice Cream Shop
1785,Gulmohar Park,28.557014,77.213273,"Leelaram Market,Masjid Moth, South Ex-2N New Delhi",28.56387186069966,77.21965526974708,Market
1786,Hauz Khas,28.550475,77.207776,Naturals Ice Cream,28.550985981616485,77.20431471497969,Dessert Shop
1787,Hauz Khas,28.550475,77.207776,Hauz Khas Market,28.55135066099668,77.2070356188297,Market
1788,Hauz Khas,28.550475,77.207776,Summer House Cafe,28.55240108901662,77.20376616228975,Other Nightlife
1789,Hauz Khas,28.550475,77.207776,Cafe 6,28.55250864374839,77.20859798188633,Karaoke Bar
1790,Hauz Khas,28.550475,77.207776,Gung The Palace,28.556827471063702,77.20529819359226,Korean Restaurant
1791,Hauz Khas,28.550475,77.207776,Siri Fort Auditorium,28.553554115001425,77.2122701614752,Theater
1792,Hauz Khas,28.550475,77.207776,The Wishing Chair / The Mad Teapot Cafe,28.54928809079461,77.21436191465511,Furniture / Home Store
1793,Hauz Khas,28.550475,77.207776,The Potbelly Rooftop Cafe & Kitchen,28.549666477964106,77.21534029625838,Indian Restaurant
1794,Hauz Khas,28.550475,77.207776,Panchsheel Club,28.544078734166824,77.21039060582382,Lounge
1795,Hauz Khas,28.550475,77.207776,Tabula Beach,28.552467240365782,77.21301076247242,Bar
1796,Hauz Khas,28.550475,77.207776,Evergreen Sweets,28.556496952705977,77.20241126837641,Indian Restaurant
1797,Hauz Khas,28.550475,77.207776,Tamura,28.558153731025968,77.20635636990998,Japanese Restaurant
1798,Hauz Khas,28.550475,77.207776,Wimpy's,28.552043016557,77.2042771274286,Burger Joint
1799,Hauz Khas,28.550475,77.207776,yes minister,28.54370085427171,77.2020516400646,Nightclub
1800,Hauz Khas,28.550475,77.207776,Siri Fort Sports Complex,28.548682907220208,77.21594526686535,Stadium
1801,Hauz Khas,28.550475,77.207776,Chopsticks,28.552319249512376,77.21311864664636,Chinese Restaurant
1802,Hauz Khas,28.550475,77.207776,Ivy & Bean,28.549159518794056,77.21544349930215,Australian Restaurant
1803,Hauz Khas,28.550475,77.207776,Green Park Market,28.557181024603604,77.20282086715758,Market
1804,Hauz Khas,28.550475,77.207776,Adyar Ananda Bhavan,28.557293287865434,77.20250249360129,Indian Restaurant
1805,Hauz Khas,28.550475,77.207776,Big Fat Sandwich,28.553068,77.207794,Sandwich Place
1806,Hauz Khas,28.550475,77.207776,Panchsheel Park,28.54269790619528,77.21282036451436,Garden
1807,Hauz Khas,28.550475,77.207776,Golden Dragon,28.543779996930773,77.2085426923895,Chinese Restaurant
1808,Hauz Khas,28.550475,77.207776,Green Park,28.558478312392,77.20444557137111,Park
1809,Hauz Khas,28.550475,77.207776,Dunkin' Donuts,28.55587724141105,77.20207435069003,Donut Shop
1810,Hauz Khas,28.550475,77.207776,Nagaland's Kitchen,28.557706136322118,77.20581285819608,Asian Restaurant
1811,Hauz Khas,28.550475,77.207776,The Backyard,28.556496587827613,77.20631092664732,Bar
1812,Hauz Khas,28.550475,77.207776,Domino's Pizza,28.556626404072333,77.20247306230945,Pizza Place
1813,Hauz Khas,28.550475,77.207776,Hauz Khas | हौज खास Metro Station,28.543979049136702,77.20626267608529,Train Station
1814,Hauz Khas,28.550475,77.207776,Chapter 25,28.548863995434115,77.21575099471546,Bar
1815,Hauz Khas,28.550475,77.207776,Karnataka Restaurant,28.55926513417971,77.2069588862452,Indian Restaurant
1816,Hauz Khas,28.550475,77.207776,Essex Farms,28.543899468439932,77.20125433371695,Event Space
1817,Hauz Khas,28.550475,77.207776,CCD Lounge hauz khas,28.5510165493583,77.2076461090853,Coffee Shop
1818,Hauz Khas,28.550475,77.207776,Barista Lavazza,28.557503539512204,77.20670622982651,Coffee Shop
1819,Hauz Khas,28.550475,77.207776,Costa Coffee,28.55650440459185,77.20242044413786,Coffee Shop
1820,Hauz Khas,28.550475,77.207776,Cafe Coffee Day,28.55553835432086,77.20191478729248,Coffee Shop
1821,Hauz Khas,28.550475,77.207776,caf coffee day,28.558241441390486,77.20283423564403,Café
1822,Hauz Khas,28.550475,77.207776,Pizza Hut,28.55627297324388,77.2022054858293,Pizza Place
1823,Hauz Khas,28.550475,77.207776,Cafe Coffee Day CCD,28.55760225859478,77.20652094808611,Coffee Shop
1824,Hauz Khas,28.550475,77.207776,Rosang Cafe & Store,28.557983528476793,77.20594264260683,Indian Restaurant
1825,Hauz Khas,28.550475,77.207776,Chai Wala,28.555798250042194,77.20974930054189,Tea Room
1826,Hauz Khas,28.550475,77.207776,Raasta,28.556278,77.206039,Lounge
1827,Hauz Khas,28.550475,77.207776,Nirula's yusuf sarai,28.557687556857687,77.20777791053851,Fast Food Restaurant
1828,Hauz Khas,28.550475,77.207776,Drums of Heaven,28.55798022828897,77.20603285094691,Chinese Restaurant
1829,Hauz Khas,28.550475,77.207776,A2B Restaurant,28.557322889078986,77.20243344683747,Indian Restaurant
1830,Hauz Khas,28.550475,77.207776,Cafe Tesu,28.54414,77.201308,Coffee Shop
1831,Hauz Khas,28.550475,77.207776,Cocoberry,28.5581222995268,77.20294439221057,Dessert Shop
1832,Hauz Khas,28.550475,77.207776,Thikana Hotel,28.556310035752237,77.21537484509369,Hotel
1833,Hauz Khas,28.550475,77.207776,Giani's,28.558240725618266,77.20282086715758,Ice Cream Shop
1834,Hauz Khas,28.550475,77.207776,Affinity Salon,28.55825447068995,77.20272789681566,Salon / Barbershop
1835,Hauz Khas Village,28.55431,77.19514000000002,Hauz Khas Village,28.55431076151011,77.19513960172755,Market
1836,Hauz Khas Village,28.55431,77.19514000000002,Imperfecto,28.554657460762375,77.19509179298782,Mediterranean Restaurant
1837,Hauz Khas Village,28.55431,77.19514000000002,Kunzum Travel Cafe,28.55368378469109,77.19436821261525,Art Gallery
1838,Hauz Khas Village,28.55431,77.19514000000002,Coast Cafe,28.55477945382934,77.19521437173087,Café
1839,Hauz Khas Village,28.55431,77.19514000000002,Yeti - The Himalayan Kitchen,28.553656456296924,77.19426148633241,Tibetan Restaurant
1840,Hauz Khas Village,28.55431,77.19514000000002,Naivedyam,28.55498712481466,77.19510433587007,South Indian Restaurant
1841,Hauz Khas Village,28.55431,77.19514000000002,Social Offline,28.55446102606905,77.19388067748017,Lounge
1842,Hauz Khas Village,28.55431,77.19514000000002,Smoke House Deli,28.554423746345233,77.19384591986913,Deli / Bodega
1843,Hauz Khas Village,28.55431,77.19514000000002,Chaayos,28.55424670293707,77.1945331648288,Tea Room
1844,Hauz Khas Village,28.55431,77.19514000000002,Fork You,28.553996567510044,77.19445468359186,American Restaurant
1845,Hauz Khas Village,28.55431,77.19514000000002,Elma's Cafe,28.554478738763958,77.19471583801919,Bakery
1846,Hauz Khas Village,28.55431,77.19514000000002,The Golconda Bowl,28.55497164670566,77.1941470209198,Indian Restaurant
1847,Hauz Khas Village,28.55431,77.19514000000002,Starbucks,28.553755034785677,77.19446578275965,Coffee Shop
1848,Hauz Khas Village,28.55431,77.19514000000002,Gelato Roma,28.553314333391114,77.19423294067383,Ice Cream Shop
1849,Hauz Khas Village,28.55431,77.19514000000002,Kuzart Lane,28.554860105181422,77.19507783514828,Art Gallery
1850,Hauz Khas Village,28.55431,77.19514000000002,Cafe Ziro,28.555139041412616,77.19462454892684,Café
1851,Hauz Khas Village,28.55431,77.19514000000002,Raasta,28.553829133890048,77.19476362491869,Lounge
1852,Hauz Khas Village,28.55431,77.19514000000002,Ogaan Coast Café,28.554770801551243,77.19519190570952,Indian Restaurant
1853,Hauz Khas Village,28.55431,77.19514000000002,Hauz Khas Complex,28.55358823601901,77.19433101850645,Historic Site
1854,Hauz Khas Village,28.55431,77.19514000000002,Kaffeine,28.553688163629946,77.19429343992628,Tapas Restaurant
1855,Hauz Khas Village,28.55431,77.19514000000002,Maison des Desserts,28.553472709486762,77.1942134586615,Dessert Shop
1856,Hauz Khas Village,28.55431,77.19514000000002,Evergreen Sweets,28.556496952705977,77.20241126837641,Indian Restaurant
1857,Hauz Khas Village,28.55431,77.19514000000002,Naturals Ice Cream,28.550985981616485,77.20431471497969,Dessert Shop
1858,Hauz Khas Village,28.55431,77.19514000000002,L'opera,28.554431084318832,77.19448824345363,Bakery
1859,Hauz Khas Village,28.55431,77.19514000000002,Summer House Cafe,28.55240108901662,77.20376616228975,Other Nightlife
1860,Hauz Khas Village,28.55431,77.19514000000002,Iron Curtain,28.554501740241346,77.19401836395264,Restaurant
1861,Hauz Khas Village,28.55431,77.19514000000002,TLR Cafe & Kitchen (The Living Room),28.554511169578372,77.19478023208801,Café
1862,Hauz Khas Village,28.55431,77.19514000000002,The Project,28.55571965336121,77.19549335515234,Italian Restaurant
1863,Hauz Khas Village,28.55431,77.19514000000002,The Piano Man,28.559597203289798,77.19696469446627,Jazz Club
1864,Hauz Khas Village,28.55431,77.19514000000002,Moonshine Cafe & Bar,28.553898237899208,77.19439593542789,Café
1865,Hauz Khas Village,28.55431,77.19514000000002,Adyar Ananda Bhavan,28.557293287865434,77.20250249360129,Indian Restaurant
1866,Hauz Khas Village,28.55431,77.19514000000002,Green Park Market,28.557181024603604,77.20282086715758,Market
1867,Hauz Khas Village,28.55431,77.19514000000002,The Garage,28.553856393332442,77.19478226307515,Restaurant
1868,Hauz Khas Village,28.55431,77.19514000000002,Zo,28.555163076011716,77.19465732241285,Mediterranean Restaurant
1869,Hauz Khas Village,28.55431,77.19514000000002,Mad Over Donuts,28.558574009468426,77.20213586225266,Donut Shop
1870,Hauz Khas Village,28.55431,77.19514000000002,The Beer Cafe,28.54653654477341,77.19690170275716,Beer Garden
1871,Hauz Khas Village,28.55431,77.19514000000002,Cafe Coffee Day,28.558905035749675,77.19608774017233,Coffee Shop
1872,Hauz Khas Village,28.55431,77.19514000000002,Masha,28.554030548649408,77.19491958618164,Turkish Restaurant
1873,Hauz Khas Village,28.55431,77.19514000000002,Bohéme,28.554931078926092,77.19420186928669,Scandinavian Restaurant
1874,Hauz Khas Village,28.55431,77.19514000000002,Kettle Drum,28.54667688751841,77.19684097757414,Café
1875,Hauz Khas Village,28.55431,77.19514000000002,Raas,28.554126921752147,77.19438016748653,Indian Restaurant
1876,Hauz Khas Village,28.55431,77.19514000000002,Dunkin' Donuts,28.55587724141105,77.20207435069003,Donut Shop
1877,Hauz Khas Village,28.55431,77.19514000000002,Flipside Cafe,28.55454733585004,77.19454058485267,Café
1878,Hauz Khas Village,28.55431,77.19514000000002,Wimpy's,28.552043016557,77.2042771274286,Burger Joint
1879,Hauz Khas Village,28.55431,77.19514000000002,Anti-Social,28.554352635379175,77.19390325192687,Bar
1880,Hauz Khas Village,28.55431,77.19514000000002,Café Coffee Day,28.55259811326095,77.19483375549316,Coffee Shop
1881,Hauz Khas Village,28.55431,77.19514000000002,SDA Market,28.546555431533175,77.19679546313746,Market
1882,Hauz Khas Village,28.55431,77.19514000000002,The Leaky Cauldron,28.55471362128808,77.19405025915353,Restaurant
1883,Hauz Khas Village,28.55431,77.19514000000002,Fat Ninja,28.554348904326183,77.19464546819228,Asian Restaurant
1884,Hauz Khas Village,28.55431,77.19514000000002,Domino's Pizza,28.556626404072333,77.20247306230945,Pizza Place
1885,Hauz Khas Village,28.55431,77.19514000000002,Thadi,28.554545943224568,77.19406519304188,Café
1886,Hauz Khas Village,28.55431,77.19514000000002,Deer Park,28.55819055401047,77.19381442078324,Park
1887,Hauz Khas Village,28.55431,77.19514000000002,Bagels Cafe,28.55376883353807,77.1943457952764,Bagel Shop
1888,Hauz Khas Village,28.55431,77.19514000000002,My Bar Grill,28.554000304270012,77.19490668537895,Bar
1889,Hauz Khas Village,28.55431,77.19514000000002,Gunpowder,28.554963050766396,77.19414902739034,Indian Restaurant
1890,Hauz Khas Village,28.55431,77.19514000000002,Park Baluchi,28.555915968452258,77.19522382882921,Indian Restaurant
1891,Hauz Khas Village,28.55431,77.19514000000002,Pizzeria Rossa,28.5544089314345,77.19477201709728,Italian Restaurant
1892,Hauz Khas Village,28.55431,77.19514000000002,Costa Coffee,28.55650440459185,77.20242044413786,Coffee Shop
1893,Hauz Khas Village,28.55431,77.19514000000002,Garage Inc.,28.553835880510547,77.19489557040492,American Restaurant
1894,Hauz Khas Village,28.55431,77.19514000000002,The Hungry Monkey,28.558963584349282,77.19606191274109,Restaurant
1895,Hauz Khas Village,28.55431,77.19514000000002,Elf,28.554418617865984,77.19471726087264,Lounge
1896,Hauz Khas Village,28.55431,77.19514000000002,Depot 29,28.559145852656624,77.19576756010719,Mexican Restaurant
1897,Hauz Khas Village,28.55431,77.19514000000002,Cafe Coffee Day,28.55553835432086,77.20191478729248,Coffee Shop
1898,Hauz Khas Village,28.55431,77.19514000000002,The Pink Room,28.55421458083684,77.19451162131492,Restaurant
1899,Hauz Khas Village,28.55431,77.19514000000002,What A Comic Show!,28.54635228919538,77.19662007157902,Asian Restaurant
1900,Hauz Khas Village,28.55431,77.19514000000002,caf coffee day,28.558241441390486,77.20283423564403,Café
1901,Hauz Khas Village,28.55431,77.19514000000002,Bootlegger,28.554689587134092,77.19493137333853,Bar
1902,Hauz Khas Village,28.55431,77.19514000000002,The beer cafe,28.554284650961137,77.19466231368762,Beer Bar
1903,Hauz Khas Village,28.55431,77.19514000000002,Feroz Shah's Tomb,28.553038495556656,77.19348312319936,Historic Site
1904,Hauz Khas Village,28.55431,77.19514000000002,Beeryani,28.54658260949081,77.19654571244138,Indian Restaurant
1905,Hauz Khas Village,28.55431,77.19514000000002,Pizza Hut,28.55627297324388,77.2022054858293,Pizza Place
1906,Hauz Khas Village,28.55431,77.19514000000002,My Kind of Street Cafe,28.546743388038585,77.19689733612822,Café
1907,Hauz Khas Village,28.55431,77.19514000000002,Costa Coffee,28.546538353110456,77.1967238418966,Café
1908,Hauz Khas Village,28.55431,77.19514000000002,Chi Kitchen & Bar,28.546598729779287,77.19642236825183,Chinese Restaurant
1909,Hauz Khas Village,28.55431,77.19514000000002,Subway,28.546672667096736,77.19689035134785,Sandwich Place
1910,Hauz Khas Village,28.55431,77.19514000000002,Barista,28.54620089454029,77.1966135153469,Coffee Shop
1911,Hauz Khas Village,28.55431,77.19514000000002,Chaayos,28.546475097128575,77.19677553303272,Tea Room
1912,Hauz Khas Village,28.55431,77.19514000000002,Fat Lulu's,28.54690716398452,77.19695889380696,Italian Restaurant
1913,Hauz Khas Village,28.55431,77.19514000000002,R K Khanna Stadium,28.560447580917522,77.18822716029933,Stadium
1914,Hauz Khas Village,28.55431,77.19514000000002,Rainbow's,28.546396951091907,77.19677567481995,Bakery
1915,Jamroodpur Village,28.5571,77.2369,Shalom,28.556492280624543,77.23347659326305,Lounge
1916,Jamroodpur Village,28.5571,77.2369,The Big Chill Cafe,28.552727889814417,77.24192322690806,Italian Restaurant
1917,Jamroodpur Village,28.5571,77.2369,Maxims,28.552849276682906,77.24206544536278,Bakery
1918,Jamroodpur Village,28.5571,77.2369,Cafe turtle,28.55642514455825,77.23293876943045,Café
1919,Jamroodpur Village,28.5571,77.2369,Sanjha Chulha,28.554530851612267,77.2420514961598,Indian Restaurant
1920,Jamroodpur Village,28.5571,77.2369,Prince Paan,28.550832594318994,77.23754557672642,Dessert Shop
1921,Jamroodpur Village,28.5571,77.2369,Sakleys- The Mountain Café,28.54983930523705,77.23580187868463,Café
1922,Jamroodpur Village,28.5571,77.2369,N Block Market,28.556522300506046,77.2328954091907,Market
1923,Jamroodpur Village,28.5571,77.2369,Starbucks Coffee | स्टारबक्स कॉफी,28.54960620826635,77.2364359421832,Coffee Shop
1924,Jamroodpur Village,28.5571,77.2369,Cafe Diva,28.556604485202314,77.23336810106564,Café
1925,Jamroodpur Village,28.5571,77.2369,Haldiram's,28.565236377008425,77.23816910709549,Indian Restaurant
1926,Jamroodpur Village,28.5571,77.2369,M Block Market,28.54962230719464,77.23546068207196,Market
1927,Jamroodpur Village,28.5571,77.2369,Fabindia,28.55651645837206,77.2331981425279,Clothing Store
1928,Jamroodpur Village,28.5571,77.2369,Cafe Brown Sugar,28.550838622122335,77.23383890636825,Bakery
1929,Jamroodpur Village,28.5571,77.2369,Moolchand Parathe Wala,28.563551531054078,77.23429470072004,Indian Restaurant
1930,Jamroodpur Village,28.5571,77.2369,Greater kailash  M block,28.552919457033305,77.24072507032535,Flea Market
1931,Jamroodpur Village,28.5571,77.2369,M Cinemas,28.559065111167126,77.24644440039808,Indie Movie Theater
1932,Jamroodpur Village,28.5571,77.2369,Urban Pind,28.556776142997524,77.23302786955726,Nightclub
1933,Jamroodpur Village,28.5571,77.2369,Minar Restaurant,28.55081651155289,77.2343550715104,Indian Restaurant
1934,Jamroodpur Village,28.5571,77.2369,Ciro's Pomodoro,28.556861742547294,77.2327771371436,Italian Restaurant
1935,Jamroodpur Village,28.5571,77.2369,The Colony Bistro,28.562757851459267,77.24445098931356,Café
1936,Jamroodpur Village,28.5571,77.2369,Zu Tisch,28.550054016232295,77.23543868287669,Bistro
1937,Jamroodpur Village,28.5571,77.2369,Sidewok,28.556500536282627,77.23344249359404,Chinese Restaurant
1938,Jamroodpur Village,28.5571,77.2369,Storm,28.555273625177872,77.24304016666389,Bar
1939,Jamroodpur Village,28.5571,77.2369,Mad Over Donuts,28.549979420413777,77.23344551613368,Donut Shop
1940,Jamroodpur Village,28.5571,77.2369,Cocoberry,28.550072456027916,77.23311424255371,Ice Cream Shop
1941,Jamroodpur Village,28.5571,77.2369,Dunkin' Donuts,28.550072880105308,77.23551746525948,Donut Shop
1942,Jamroodpur Village,28.5571,77.2369,Nagpal Corner,28.563835809658503,77.24056328480142,Fast Food Restaurant
1943,Jamroodpur Village,28.5571,77.2369,Amar Colony Market,28.562581849477326,77.24455428947918,Market
1944,Jamroodpur Village,28.5571,77.2369,Moti Mahal,28.549408045956596,77.23631135811748,Indian Restaurant
1945,Jamroodpur Village,28.5571,77.2369,M-Block Market,28.55039807092387,77.23456256224586,Market
1946,Jamroodpur Village,28.5571,77.2369,My Bar Cafe - by Cafe Oz,28.550053800661306,77.23589238162509,Bar
1947,Jamroodpur Village,28.5571,77.2369,In & Out (Moolchand),28.562977466803627,77.2323806383234,Convenience Store
1948,Jamroodpur Village,28.5571,77.2369,Zaffran,28.55685901901902,77.2330035803409,Indian Restaurant
1949,Jamroodpur Village,28.5571,77.2369,Kasbah,28.556785738828452,77.23289091847826,Indian Restaurant
1950,Jamroodpur Village,28.5571,77.2369,In the Punjab,28.55651435172736,77.2326299526044,Indian Restaurant
1951,Jamroodpur Village,28.5571,77.2369,Pita Pit,28.550100900260965,77.23532035129993,Salad Place
1952,Jamroodpur Village,28.5571,77.2369,cafe coffee day,28.550833433159614,77.23755755473195,Café
1953,Jamroodpur Village,28.5571,77.2369,Panchsheel Park | पंचशील पार्क,28.55374615864653,77.22865164057148,Park
1954,Jamroodpur Village,28.5571,77.2369,Nirula,28.55751766187938,77.24522542250605,Hot Dog Joint
1955,Jamroodpur Village,28.5571,77.2369,Cafe Coffee Day,28.558567325691914,77.24669221532938,Coffee Shop
1956,Jamroodpur Village,28.5571,77.2369,Pacific Sports Complex,28.560545571334984,77.23367663839043,Pool
1957,Jamroodpur Village,28.5571,77.2369,McDonald's,28.55857665039234,77.24696723694807,Fast Food Restaurant
1958,Jamroodpur Village,28.5571,77.2369,Cafe Coffee Day,28.563802630573793,77.23448753356934,Coffee Shop
1959,Jamroodpur Village,28.5571,77.2369,Bread & More,28.55650890917779,77.23286484758184,Bakery
1960,Jamroodpur Village,28.5571,77.2369,The Barrel House by Cafe 27,28.553711453778647,77.2408428789779,Bar
1961,Jamroodpur Village,28.5571,77.2369,Hotel Conclave,28.55575801817881,77.24120287402695,Hotel
1962,Jamroodpur Village,28.5571,77.2369,M Block G K 1,28.5487283044437,77.24005221280726,Plaza
1963,Jamroodpur Village,28.5571,77.2369,Cafe 27,28.55335576131831,77.24075944981412,Afghan Restaurant
1964,Jamroodpur Village,28.5571,77.2369,Speedy Chow,28.552907268834407,77.24107938897075,Asian Restaurant
1965,Jamroodpur Village,28.5571,77.2369,Kailash Colony Market,28.552899680225323,77.2413969039917,Market
1966,Jamroodpur Village,28.5571,77.2369,Anupama,28.553578202737288,77.2422981262207,Snack Place
1967,Jamroodpur Village,28.5571,77.2369,Domino`s Pizza,28.553415640450456,77.24267363548279,Pizza Place
1968,Jamroodpur Village,28.5571,77.2369,Wafflesome,28.55118138761934,77.23414156622327,Bistro
1969,Jamroodpur Village,28.5571,77.2369,Cafe Oz,28.549996501431927,77.23589424691954,Australian Restaurant
1970,Jamroodpur Village,28.5571,77.2369,Big Apple,28.553540507156907,77.24399328231812,Department Store
1971,Jamroodpur Village,28.5571,77.2369,Hell's Pizza,28.549945487500004,77.235822,Pizza Place
1972,Jamroodpur Village,28.5571,77.2369,"Clarks Inn, Kailash Colony",28.553302906484966,77.24400370486885,Hotel
1973,Jamroodpur Village,28.5571,77.2369,Cuppa Mocha,28.553776788432685,77.22834289483632,Café
1974,Jamroodpur Village,28.5571,77.2369,HDFC Bank,28.564600247941936,77.24238720140403,Bank
1975,Jangpura,28.66667,77.21667,Tis Hazari Metro Station,28.66735724015715,77.21624851226807,Light Rail Station
1976,Jangpura,28.66667,77.21667,Choley Kulchey Wala,28.661101478156155,77.2122027894986,Food Truck
1977,Jangpura,28.66667,77.21667,"Canteen,Delhi University",28.666967089910766,77.2088004547849,Fast Food Restaurant
1978,Jangpura,28.66667,77.21667,Pulbangsh metro station,28.66641586680745,77.2074294090271,Metro Station
1979,Jangpura,28.66667,77.21667,cloth market,28.659148604336178,77.22208360266256,Clothing Store
1980,Jasola,28.539394,77.28945999999998,BTW,28.54124571153739,77.29693397077152,Indian Restaurant
1981,Jasola,28.539394,77.28945999999998,Cafe Coffee Day,28.541265616023505,77.28384237202503,Café
1982,Jasola,28.539394,77.28945999999998,Jasola Sports Complex,28.540839548275162,77.29362740533888,Soccer Stadium
1983,Jasola,28.539394,77.28945999999998,Jasola Metro Station,28.538531871579814,77.28327566788906,Train Station
1984,Jasola,28.539394,77.28945999999998,Pizza Hut,28.537573010387458,77.28660291141273,Pizza Place
1985,Jasola,28.539394,77.28945999999998,Barista,28.535493019793964,77.29297659133974,Café
1986,Jasola,28.539394,77.28945999999998,Domino's Pizza,28.539,77.298,Pizza Place
1987,Jasola,28.539394,77.28945999999998,Cafe Coffee Day,28.53512750170145,77.29109503900584,Café
1988,Jasola,28.539394,77.28945999999998,Al Bake,28.540862117017475,77.29706656062838,Indian Restaurant
1989,Jasola,28.539394,77.28945999999998,Cafe Coffee Day,28.541110254250047,77.28367404434984,Café
1990,Jasola,28.539394,77.28945999999998,netaji subhash sports complex jasola,28.540850716709674,77.2904922438656,Soccer Field
1991,Jasola,28.539394,77.28945999999998,Wholefoodsindia.com,28.54099561479954,77.28378626282682,Salad Place
1992,Jasola,28.539394,77.28945999999998,Southy Sarita Vihar,28.540644782360914,77.2972460896142,Fast Food Restaurant
1993,Jor Bagh,28.588521000000004,77.216364,Lodhi Gardens (लोधी बाग़) (Lodhi Gardens),28.591424087968747,77.22089907148106,Park
1994,Jor Bagh,28.588521000000004,77.216364,Safdarjung's Tomb | सफदरजंग का मकबरा (Safdarjung's Tomb),28.58944963553351,77.2125059630911,Historic Site
1995,Jor Bagh,28.588521000000004,77.216364,Lodi -The Garden Restaurant,28.590734573806962,77.22109782860821,Modern European Restaurant
1996,Jor Bagh,28.588521000000004,77.216364,Guppy by ai,28.58460985818943,77.22370812439075,Japanese Restaurant
1997,Jor Bagh,28.588521000000004,77.216364,The Ploof Deli Marketplace,28.58358302989589,77.22328810710694,Deli / Bodega
1998,Jor Bagh,28.588521000000004,77.216364,Jaipur Polo Grounds,28.591624642169958,77.21259579215446,Racetrack
1999,Jor Bagh,28.588521000000004,77.216364,The All American Diner,28.589250577250006,77.22558629729524,Diner
2000,Jor Bagh,28.588521000000004,77.216364,Ploof - Gourmet Kitchen & Deli,28.583680934895142,77.22323443911782,Modern European Restaurant
2001,Jor Bagh,28.588521000000004,77.216364,Delhi-o-Delhi,28.589280520232073,77.22584827793551,Indian Restaurant
2002,Jor Bagh,28.588521000000004,77.216364,Oriental Octopus At Habitat,28.589335643489157,77.22569326187427,Chinese Restaurant
2003,Jor Bagh,28.588521000000004,77.216364,Tres,28.584647433365408,77.22316450155196,Italian Restaurant
2004,Jor Bagh,28.588521000000004,77.216364,Hot Chimney,28.58370160693686,77.22057434083216,Indian Restaurant
2005,Jor Bagh,28.588521000000004,77.216364,Chidambaram's New Madras Hotel,28.580657473052533,77.22094271197862,Indian Restaurant
2006,Jor Bagh,28.588521000000004,77.216364,Eatopia,28.58998253129265,77.22550008124124,Food Court
2007,Jor Bagh,28.588521000000004,77.216364,Garden Chef,28.59016049065458,77.219125059445,Chinese Restaurant
2008,Jor Bagh,28.588521000000004,77.216364,India Islamic Cultural Centre | इंडिया इस्लामिक कल्चरल सेंटर,28.59086957232218,77.22203869174433,History Museum
2009,Jor Bagh,28.588521000000004,77.216364,Jor Bagh Metro Station,28.58582764497029,77.21321897940301,Metro Station
2010,Jor Bagh,28.588521000000004,77.216364,Dilli Dastarkhwan,28.590543815914646,77.22308847999311,Indian Restaurant
2011,Jor Bagh,28.588521000000004,77.216364,Safdarjung Airport,28.582953473649255,77.21125396341911,Airport
2012,Jor Bagh,28.588521000000004,77.216364,Mittal Tea House,28.583783453481406,77.22331303241798,Tea Room
2013,Jor Bagh,28.588521000000004,77.216364,Ping's Café Orient,28.583523,77.223287,Bistro
2014,Jor Bagh,28.588521000000004,77.216364,Padma Bazaar,28.58131671228028,77.21214103181967,Antique Shop
2015,Jor Bagh,28.588521000000004,77.216364,Amphitheatre - IHC,28.59010595713282,77.22563151124454,Performing Arts Venue
2016,Kailash Colony,28.5538,77.242,The Big Chill Cafe,28.552727889814417,77.24192322690806,Italian Restaurant
2017,Kailash Colony,28.5538,77.242,Maxims,28.552849276682906,77.24206544536278,Bakery
2018,Kailash Colony,28.5538,77.242,Sanjha Chulha,28.554530851612267,77.2420514961598,Indian Restaurant
2019,Kailash Colony,28.5538,77.242,Greater kailash  M block,28.552919457033305,77.24072507032535,Flea Market
2020,Kailash Colony,28.5538,77.242,Prince Paan,28.550832594318994,77.23754557672642,Dessert Shop
2021,Kailash Colony,28.5538,77.242,Starbucks Coffee | स्टारबक्स कॉफी,28.54960620826635,77.2364359421832,Coffee Shop
2022,Kailash Colony,28.5538,77.242,Sakleys- The Mountain Café,28.54983930523705,77.23580187868463,Café
2023,Kailash Colony,28.5538,77.242,Shalom,28.556492280624543,77.23347659326305,Lounge
2024,Kailash Colony,28.5538,77.242,Storm,28.555273625177872,77.24304016666389,Bar
2025,Kailash Colony,28.5538,77.242,M Cinemas,28.559065111167126,77.24644440039808,Indie Movie Theater
2026,Kailash Colony,28.5538,77.242,M Block Market,28.54962230719464,77.23546068207196,Market
2027,Kailash Colony,28.5538,77.242,Fio - Cookhouse & Bar,28.551051353012067,77.25127933672889,Restaurant
2028,Kailash Colony,28.5538,77.242,Eros Hotel,28.550182827914785,77.24905316481052,Hotel
2029,Kailash Colony,28.5538,77.242,Epicuria,28.550926002518175,77.25154709438864,Food Court
2030,Kailash Colony,28.5538,77.242,Nehru Place Social,28.551309797156915,77.25110298208138,Bar
2031,Kailash Colony,28.5538,77.242,Cafe Brown Sugar,28.550838622122335,77.23383890636825,Bakery
2032,Kailash Colony,28.5538,77.242,Oh Calcutta,28.55069002584562,77.25058735960664,Bengali Restaurant
2033,Kailash Colony,28.5538,77.242,Minar Restaurant,28.55081651155289,77.2343550715104,Indian Restaurant
